Differential1,Differential2,Differential3,Local_Timestamp
2512,1829,1897,2024-11-03 21:45:14.239
2699,2085,2446,2024-11-03 21:45:14.240
2917,2035,2905,2024-11-03 21:45:14.241
2442,2299,2190,2024-11-03 21:45:14.241
2215,1904,1927,2024-11-03 21:45:14.334
2644,2264,2601,2024-11-03 21:45:14.336
2578,2105,2443,2024-11-03 21:45:14.338
2205,1675,2044,2024-11-03 21:45:14.395
2115,1945,2000,2024-11-03 21:45:14.397
2476,1887,1989,2024-11-03 21:45:14.399
2607,2050,2108,2024-11-03 21:45:14.402
2300,2032,1971,2024-11-03 21:45:14.405
2188,1627,1807,2024-11-03 21:45:14.405
2227,2096,1985,2024-11-03 21:45:14.407
2735,2160,2573,2024-11-03 21:45:14.408
2232,2055,2186,2024-11-03 21:45:14.515
2001,1936,1857,2024-11-03 21:45:14.519
2845,2046,2478,2024-11-03 21:45:14.521
2667,2288,2665,2024-11-03 21:45:14.523
2368,2139,2055,2024-11-03 21:45:14.575
2442,1875,1961,2024-11-03 21:45:14.576
2276,2252,1845,2024-11-03 21:45:14.578
2647,2198,2126,2024-11-03 21:45:14.580
2769,1956,2190,2024-11-03 21:45:14.581
2127,1832,1731,2024-11-03 21:45:14.582
2342,1977,1975,2024-11-03 21:45:14.697
2797,2501,2118,2024-11-03 21:45:14.767
2254,2133,1936,2024-11-03 21:45:14.769
2299,1578,1910,2024-11-03 21:45:14.772
2443,2061,2018,2024-11-03 21:45:14.773
2703,2161,2465,2024-11-03 21:45:14.774
2242,2093,2092,2024-11-03 21:45:14.776
2141,1771,1891,2024-11-03 21:45:14.776
2162,1769,2009,2024-11-03 21:45:14.780
2687,2009,2039,2024-11-03 21:45:14.786
2586,2011,1899,2024-11-03 21:45:14.956
2117,1903,1851,2024-11-03 21:45:14.957
2429,2004,2290,2024-11-03 21:45:14.958
2603,1868,2334,2024-11-03 21:45:14.960
2657,1923,2228,2024-11-03 21:45:14.961
2227,1663,2013,2024-11-03 21:45:14.963
2128,1896,2129,2024-11-03 21:45:14.964
2597,1911,2158,2024-11-03 21:45:14.965
2665,1938,2661,2024-11-03 21:45:14.966
2503,1899,2208,2024-11-03 21:45:14.970
2165,1851,2265,2024-11-03 21:45:15.056
2506,2246,2278,2024-11-03 21:45:15.058
2648,1984,2179,2024-11-03 21:45:15.060
2128,1686,1980,2024-11-03 21:45:15.061
2295,1984,2039,2024-11-03 21:45:15.063
2560,2173,2523,2024-11-03 21:45:15.066
2598,2123,2338,2024-11-03 21:45:15.067
2143,1706,1922,2024-11-03 21:45:15.071
2223,1961,2015,2024-11-03 21:45:15.073
2532,2560,2462,2024-11-03 21:45:15.074
2625,2456,2448,2024-11-03 21:45:15.075
2339,1810,2004,2024-11-03 21:45:15.238
2288,1925,2142,2024-11-03 21:45:15.240
2520,1940,2426,2024-11-03 21:45:15.242
2415,2230,2408,2024-11-03 21:45:15.244
2178,1696,2046,2024-11-03 21:45:15.245
2241,1806,1959,2024-11-03 21:45:15.247
2506,2299,2495,2024-11-03 21:45:15.248
2351,2320,2488,2024-11-03 21:45:15.249
2461,2002,2036,2024-11-03 21:45:15.253
2187,1713,1996,2024-11-03 21:45:15.254
2742,2198,2142,2024-11-03 21:45:15.356
2608,2141,2686,2024-11-03 21:45:15.415
2073,1781,1808,2024-11-03 21:45:15.418
2258,1824,1973,2024-11-03 21:45:15.420
2658,2346,2409,2024-11-03 21:45:15.422
2608,2340,2531,2024-11-03 21:45:15.423
2737,2082,2090,2024-11-03 21:45:15.425
2192,1829,1788,2024-11-03 21:45:15.426
2800,2189,2107,2024-11-03 21:45:15.428
2598,2227,2159,2024-11-03 21:45:15.429
2312,1984,2256,2024-11-03 21:45:15.537
2214,1764,1890,2024-11-03 21:45:15.538
2613,2240,2658,2024-11-03 21:45:15.539
2654,2114,2232,2024-11-03 21:45:15.541
2262,1855,2141,2024-11-03 21:45:15.595
2128,1882,1949,2024-11-03 21:45:15.596
2772,2029,2606,2024-11-03 21:45:15.598
2501,1998,2405,2024-11-03 21:45:15.599
2129,1881,1877,2024-11-03 21:45:15.601
2178,1709,1935,2024-11-03 21:45:15.604
2474,2045,2062,2024-11-03 21:45:15.715
2560,2212,2460,2024-11-03 21:45:15.717
2461,1995,2167,2024-11-03 21:45:15.719
2310,1797,2017,2024-11-03 21:45:15.721
2432,2338,2338,2024-11-03 21:45:15.722
2654,2152,2560,2024-11-03 21:45:15.723
2394,1920,2120,2024-11-03 21:45:15.775
2160,1777,1879,2024-11-03 21:45:15.837
2540,1925,2030,2024-11-03 21:45:15.838
2484,2352,2451,2024-11-03 21:45:15.841
2605,2057,1962,2024-11-03 21:45:15.842
2176,1679,1872,2024-11-03 21:45:15.898
2560,2293,2430,2024-11-03 21:45:15.899
2744,2406,2408,2024-11-03 21:45:15.903
2261,1868,1970,2024-11-03 21:45:15.905
2135,1798,1970,2024-11-03 21:45:15.907
2798,2274,2032,2024-11-03 21:45:15.908
2514,2341,2426,2024-11-03 21:45:15.909
2539,1882,2220,2024-11-03 21:45:15.955
2142,1840,1931,2024-11-03 21:45:15.956
2504,2126,2073,2024-11-03 21:45:15.957
2575,2102,2565,2024-11-03 21:45:16.075
2450,1992,2006,2024-11-03 21:45:16.077
2237,1782,1918,2024-11-03 21:45:16.079
2853,1759,2445,2024-11-03 21:45:16.081
2525,2359,2607,2024-11-03 21:45:16.082
2494,1933,2109,2024-11-03 21:45:16.086
2179,1735,1885,2024-11-03 21:45:16.088
2525,1989,2027,2024-11-03 21:45:16.090
2525,2235,2467,2024-11-03 21:45:16.091
2397,2041,2082,2024-11-03 21:45:16.092
2223,1792,1915,2024-11-03 21:45:16.255
2787,1965,2354,2024-11-03 21:45:16.257
2510,2148,2365,2024-11-03 21:45:16.259
2372,2082,2142,2024-11-03 21:45:16.260
2135,1772,1922,2024-11-03 21:45:16.262
2457,2115,2054,2024-11-03 21:45:16.263
2505,2187,2346,2024-11-03 21:45:16.264
2546,2023,2210,2024-11-03 21:45:16.265
2114,1687,1927,2024-11-03 21:45:16.266
2443,2137,2117,2024-11-03 21:45:16.267
2561,1932,2516,2024-11-03 21:45:16.435
2415,1976,2112,2024-11-03 21:45:16.436
2192,1821,1945,2024-11-03 21:45:16.438
2536,1818,2145,2024-11-03 21:45:16.439
2540,2275,2560,2024-11-03 21:45:16.441
2422,2017,2077,2024-11-03 21:45:16.443
2150,1709,1859,2024-11-03 21:45:16.444
2399,1925,2106,2024-11-03 21:45:16.446
2542,2443,2424,2024-11-03 21:45:16.447
2720,2004,2033,2024-11-03 21:45:16.447
2077,1678,1877,2024-11-03 21:45:16.448
2416,2018,2063,2024-11-03 21:45:16.555
2500,2231,2430,2024-11-03 21:45:16.675
2555,1984,2156,2024-11-03 21:45:16.676
2233,1712,1862,2024-11-03 21:45:16.678
2460,1987,2105,2024-11-03 21:45:16.680
2527,2165,2523,2024-11-03 21:45:16.681
2716,1972,2218,2024-11-03 21:45:16.683
2101,1731,1956,2024-11-03 21:45:16.683
2381,1901,2067,2024-11-03 21:45:16.685
2502,2224,2466,2024-11-03 21:45:16.686
2514,2164,2543,2024-11-03 21:45:16.740
2085,1701,1862,2024-11-03 21:45:16.740
2397,1922,2224,2024-11-03 21:45:16.742
2596,2252,2476,2024-11-03 21:45:16.743
2917,2040,2102,2024-11-03 21:45:16.794
2096,1698,1922,2024-11-03 21:45:16.857
2388,1844,1999,2024-11-03 21:45:16.860
2479,2250,2413,2024-11-03 21:45:16.862
2528,2288,2189,2024-11-03 21:45:16.865
2353,1936,2064,2024-11-03 21:45:16.870
2290,1812,2033,2024-11-03 21:45:16.919
2490,2243,2479,2024-11-03 21:45:16.921
2689,1928,2185,2024-11-03 21:45:16.982
2226,1679,1942,2024-11-03 21:45:16.986
2437,1911,1983,2024-11-03 21:45:16.988
2447,2286,2377,2024-11-03 21:45:16.990
2621,1984,2750,2024-11-03 21:45:16.992
2294,1872,2004,2024-11-03 21:45:16.995
2203,1782,2075,2024-11-03 21:45:16.998
2561,2460,2378,2024-11-03 21:45:17.002
2709,2184,2394,2024-11-03 21:45:17.099
2114,1730,1867,2024-11-03 21:45:17.103
2377,1979,2022,2024-11-03 21:45:17.105
2560,2359,2449,2024-11-03 21:45:17.106
2607,2098,2455,2024-11-03 21:45:17.107
2195,1765,1870,2024-11-03 21:45:17.108
2176,1859,1953,2024-11-03 21:45:17.109
2561,2336,2431,2024-11-03 21:45:17.155
2578,2182,2228,2024-11-03 21:45:17.161
2420,2004,1990,2024-11-03 21:45:17.164
2176,1738,1971,2024-11-03 21:45:17.166
2613,2142,2180,2024-11-03 21:45:17.296
2600,2259,2356,2024-11-03 21:45:17.298
2317,1723,1781,2024-11-03 21:45:17.300
2291,1845,2071,2024-11-03 21:45:17.308
2416,2254,2494,2024-11-03 21:45:17.310
2590,2200,2368,2024-11-03 21:45:17.310
2313,1887,2153,2024-11-03 21:45:17.312
2226,1728,1919,2024-11-03 21:45:17.313
2771,1981,2241,2024-11-03 21:45:17.314
2479,2219,2511,2024-11-03 21:45:17.315
2463,1953,2216,2024-11-03 21:45:17.478
2346,1867,2224,2024-11-03 21:45:17.479
2574,2003,2605,2024-11-03 21:45:17.482
2720,2240,2560,2024-11-03 21:45:17.485
2456,1870,2123,2024-11-03 21:45:17.487
2223,1840,1884,2024-11-03 21:45:17.490
2575,2251,2326,2024-11-03 21:45:17.491
2514,2277,2513,2024-11-03 21:45:17.493
2384,2217,2177,2024-11-03 21:45:17.494
2233,1765,1821,2024-11-03 21:45:17.498
2520,1937,2197,2024-11-03 21:45:17.576
2627,1996,2384,2024-11-03 21:45:17.640
2134,1728,1877,2024-11-03 21:45:17.641
2197,1828,1952,2024-11-03 21:45:17.643
2762,1899,2411,2024-11-03 21:45:17.645
2596,2377,2350,2024-11-03 21:45:17.645
2321,2015,1883,2024-11-03 21:45:17.646
2264,1779,1890,2024-11-03 21:45:17.648
2614,2035,2209,2024-11-03 21:45:17.648
2629,2352,2472,2024-11-03 21:45:17.649
2484,2001,2089,2024-11-03 21:45:17.756
2194,1826,1979,2024-11-03 21:45:17.758
2692,2091,2435,2024-11-03 21:45:17.759
2560,2324,2524,2024-11-03 21:45:17.760
2416,2017,2074,2024-11-03 21:45:17.815
2119,1691,1923,2024-11-03 21:45:17.820
2616,1946,2146,2024-11-03 21:45:17.822
2600,2277,2364,2024-11-03 21:45:17.824
2558,2106,2061,2024-11-03 21:45:17.826
2203,1706,1863,2024-11-03 21:45:17.826
2344,2021,2087,2024-11-03 21:45:17.827
2543,2165,2457,2024-11-03 21:45:17.937
2487,1948,2120,2024-11-03 21:45:17.938
2156,1687,1867,2024-11-03 21:45:17.939
2401,1987,2112,2024-11-03 21:45:17.941
2591,2171,2560,2024-11-03 21:45:17.942
2516,1981,2182,2024-11-03 21:45:17.995
2203,1757,1841,2024-11-03 21:45:17.997
2423,2062,2073,2024-11-03 21:45:17.998
2616,2351,2543,2024-11-03 21:45:18.000
2674,2082,2298,2024-11-03 21:45:18.001
2123,1683,1872,2024-11-03 21:45:18.136
2701,1872,2196,2024-11-03 21:45:18.158
2465,2134,2413,2024-11-03 21:45:18.161
2597,2014,2222,2024-11-03 21:45:18.168
2205,1757,1867,2024-11-03 21:45:18.178
2379,2146,2005,2024-11-03 21:45:18.179
2565,2087,2414,2024-11-03 21:45:18.182
2673,1888,2176,2024-11-03 21:45:18.188
2063,1790,1809,2024-11-03 21:45:18.191
2481,2113,2088,2024-11-03 21:45:18.194
2591,2224,2426,2024-11-03 21:45:18.297
2575,1907,2173,2024-11-03 21:45:18.299
2306,1756,1871,2024-11-03 21:45:18.304
2574,1893,2176,2024-11-03 21:45:18.305
2579,2100,2416,2024-11-03 21:45:18.306
2446,2097,1998,2024-11-03 21:45:18.308
2097,1744,1920,2024-11-03 21:45:18.309
2399,2024,1951,2024-11-03 21:45:18.311
2607,1901,2540,2024-11-03 21:45:18.312
2783,2155,2245,2024-11-03 21:45:18.315
2256,1750,1866,2024-11-03 21:45:18.475
2637,1908,2017,2024-11-03 21:45:18.476
2419,2348,2328,2024-11-03 21:45:18.477
2616,1926,2238,2024-11-03 21:45:18.478
2154,1606,1774,2024-11-03 21:45:18.480
2321,1946,2033,2024-11-03 21:45:18.481
2456,2282,2660,2024-11-03 21:45:18.481
2870,2061,2097,2024-11-03 21:45:18.482
2111,1733,1873,2024-11-03 21:45:18.483
2298,1875,2035,2024-11-03 21:45:18.484
2493,2222,2339,2024-11-03 21:45:18.485
2586,2180,2163,2024-11-03 21:45:18.655
2185,1752,1822,2024-11-03 21:45:18.656
2320,1836,2065,2024-11-03 21:45:18.658
2510,2004,2323,2024-11-03 21:45:18.659
2708,2018,2175,2024-11-03 21:45:18.660
2118,1775,1984,2024-11-03 21:45:18.661
2266,1807,1956,2024-11-03 21:45:18.662
2569,2490,2257,2024-11-03 21:45:18.663
2638,2218,2469,2024-11-03 21:45:18.664
2347,1885,2064,2024-11-03 21:45:18.665
2098,1677,1851,2024-11-03 21:45:18.775
2481,2371,2644,2024-11-03 21:45:18.776
2785,2161,2236,2024-11-03 21:45:18.835
2123,1776,1910,2024-11-03 21:45:18.837
2309,1918,2096,2024-11-03 21:45:18.838
2492,2163,2560,2024-11-03 21:45:18.839
2621,2031,2461,2024-11-03 21:45:18.840
2283,1773,1951,2024-11-03 21:45:18.841
2243,1779,2003,2024-11-03 21:45:18.842
2581,2351,2259,2024-11-03 21:45:18.843
2562,2267,2501,2024-11-03 21:45:18.955
2162,1767,1853,2024-11-03 21:45:18.956
2432,1876,2215,2024-11-03 21:45:18.957
2518,2140,2464,2024-11-03 21:45:18.960
2603,2250,2600,2024-11-03 21:45:19.014
2160,1774,1872,2024-11-03 21:45:19.015
2253,1667,2042,2024-11-03 21:45:19.018
2486,2418,2353,2024-11-03 21:45:19.019
2844,1937,2476,2024-11-03 21:45:19.019
2475,1974,2064,2024-11-03 21:45:19.021
2544,1781,2125,2024-11-03 21:45:19.135
2456,2259,2295,2024-11-03 21:45:19.136
2619,2106,2452,2024-11-03 21:45:19.138
2189,1803,1794,2024-11-03 21:45:19.139
2171,1936,1933,2024-11-03 21:45:19.140
2710,2201,2316,2024-11-03 21:45:19.141
2450,2496,2381,2024-11-03 21:45:19.141
2389,1955,2091,2024-11-03 21:45:19.195
2206,1779,1942,2024-11-03 21:45:19.196
2826,2045,2136,2024-11-03 21:45:19.198
2478,2203,2527,2024-11-03 21:45:19.199
2400,1971,2257,2024-11-03 21:45:19.315
2094,1789,2128,2024-11-03 21:45:19.316
2721,2131,2593,2024-11-03 21:45:19.318
2574,2091,2374,2024-11-03 21:45:19.319
2449,1994,2206,2024-11-03 21:45:19.320
2243,1725,2065,2024-11-03 21:45:19.321
2691,1963,2258,2024-11-03 21:45:19.321
2454,2048,2399,2024-11-03 21:45:19.322
2386,2064,2219,2024-11-03 21:45:19.375
2278,1739,2093,2024-11-03 21:45:19.376
2380,1992,2072,2024-11-03 21:45:19.495
2488,2160,2493,2024-11-03 21:45:19.498
2329,2022,2206,2024-11-03 21:45:19.500
2285,1737,1979,2024-11-03 21:45:19.504
2701,1941,2322,2024-11-03 21:45:19.506
2639,2182,2556,2024-11-03 21:45:19.507
2323,1964,2130,2024-11-03 21:45:19.509
2125,1910,1791,2024-11-03 21:45:19.510
2390,2023,1921,2024-11-03 21:45:19.511
2502,2382,2480,2024-11-03 21:45:19.512
2599,2007,2193,2024-11-03 21:45:19.675
2166,1767,1981,2024-11-03 21:45:19.676
2537,1931,2275,2024-11-03 21:45:19.677
2560,2416,2586,2024-11-03 21:45:19.678
2520,2060,2175,2024-11-03 21:45:19.736
2167,1754,1950,2024-11-03 21:45:19.738
2454,1949,2004,2024-11-03 21:45:19.739
2564,2098,2494,2024-11-03 21:45:19.740
2512,1922,2179,2024-11-03 21:45:19.741
2158,1774,1843,2024-11-03 21:45:19.743
2300,2027,2040,2024-11-03 21:45:19.795
2577,2267,2528,2024-11-03 21:45:19.854
2543,1975,2167,2024-11-03 21:45:19.855
2146,1685,1909,2024-11-03 21:45:19.857
2380,1988,2052,2024-11-03 21:45:19.858
2560,2082,2517,2024-11-03 21:45:19.859
2579,2074,2177,2024-11-03 21:45:19.861
2084,1650,1867,2024-11-03 21:45:19.861
2413,2032,2134,2024-11-03 21:45:19.862
2530,2441,2269,2024-11-03 21:45:19.863
2707,2071,2300,2024-11-03 21:45:19.864
2129,1650,1896,2024-11-03 21:45:19.974
2404,2001,2194,2024-11-03 21:45:19.976
2607,2033,2463,2024-11-03 21:45:19.977
2631,2004,2314,2024-11-03 21:45:20.038
2099,1692,1865,2024-11-03 21:45:20.039
2405,2077,2001,2024-11-03 21:45:20.040
2540,2334,2516,2024-11-03 21:45:20.041
2735,2074,2289,2024-11-03 21:45:20.043
2192,1712,1842,2024-11-03 21:45:20.044
2275,1834,2020,2024-11-03 21:45:20.045
2506,2313,2494,2024-11-03 21:45:20.155
2412,1866,2050,2024-11-03 21:45:20.156
2179,1632,1863,2024-11-03 21:45:20.157
2452,1871,2004,2024-11-03 21:45:20.158
2529,2093,2536,2024-11-03 21:45:20.159
2815,2214,2301,2024-11-03 21:45:20.215
2099,1699,1922,2024-11-03 21:45:20.216
2287,1829,1975,2024-11-03 21:45:20.221
2522,2298,2442,2024-11-03 21:45:20.223
2575,2154,2501,2024-11-03 21:45:20.224
2411,1889,2128,2024-11-03 21:45:20.335
2445,1926,2112,2024-11-03 21:45:20.336
2439,2387,2401,2024-11-03 21:45:20.338
2509,2158,2345,2024-11-03 21:45:20.339
2109,1710,1946,2024-11-03 21:45:20.340
2363,1877,2100,2024-11-03 21:45:20.342
2560,2232,2495,2024-11-03 21:45:20.343
2677,2157,2607,2024-11-03 21:45:20.344
2106,1776,1901,2024-11-03 21:45:20.395
2175,1889,1941,2024-11-03 21:45:20.396
2645,2237,2391,2024-11-03 21:45:20.515
2366,2047,1964,2024-11-03 21:45:20.517
2170,1720,1984,2024-11-03 21:45:20.520
2316,1937,2128,2024-11-03 21:45:20.522
2670,1848,2421,2024-11-03 21:45:20.523
2752,2130,2233,2024-11-03 21:45:20.524
2283,1590,1958,2024-11-03 21:45:20.526
2127,1877,2106,2024-11-03 21:45:20.527
2465,2236,2447,2024-11-03 21:45:20.528
2495,2335,2450,2024-11-03 21:45:20.530
2161,1737,1967,2024-11-03 21:45:20.575
2304,1811,1782,2024-11-03 21:45:20.695
2525,2339,2400,2024-11-03 21:45:20.696
2650,2099,2252,2024-11-03 21:45:20.697
2176,1687,1874,2024-11-03 21:45:20.699
2243,1858,1942,2024-11-03 21:45:20.700
2470,2537,2560,2024-11-03 21:45:20.701
2493,2505,2164,2024-11-03 21:45:20.702
2461,1968,1971,2024-11-03 21:45:20.702
2246,1788,1939,2024-11-03 21:45:20.703
2772,2174,2277,2024-11-03 21:45:20.704
2572,2113,2322,2024-11-03 21:45:20.878
2240,1776,1941,2024-11-03 21:45:20.883
2163,1904,1948,2024-11-03 21:45:20.886
2482,2266,2522,2024-11-03 21:45:20.887
2738,2063,2290,2024-11-03 21:45:20.890
2201,1847,2029,2024-11-03 21:45:20.891
2290,1710,1981,2024-11-03 21:45:20.893
2671,2119,2313,2024-11-03 21:45:20.894
2515,2156,2282,2024-11-03 21:45:20.895
2602,1860,2199,2024-11-03 21:45:20.896
2134,1685,1879,2024-11-03 21:45:20.996
2560,2114,2109,2024-11-03 21:45:20.998
2513,2347,2261,2024-11-03 21:45:21.055
2267,1770,1887,2024-11-03 21:45:21.056
2203,1868,1933,2024-11-03 21:45:21.057
2444,2387,2535,2024-11-03 21:45:21.059
2607,2066,2639,2024-11-03 21:45:21.060
2472,2174,2214,2024-11-03 21:45:21.061
2160,1762,1919,2024-11-03 21:45:21.062
2684,1798,2108,2024-11-03 21:45:21.062
2609,2672,2387,2024-11-03 21:45:21.176
2270,1840,1830,2024-11-03 21:45:21.177
2183,1833,1913,2024-11-03 21:45:21.178
2606,2485,2281,2024-11-03 21:45:21.180
2523,2440,2504,2024-11-03 21:45:21.181
2482,1926,2097,2024-11-03 21:45:21.236
2272,1869,1984,2024-11-03 21:45:21.239
2464,1957,1757,2024-11-03 21:45:21.241
2404,2323,2269,2024-11-03 21:45:21.243
2568,2064,2011,2024-11-03 21:45:21.244
2157,1777,2001,2024-11-03 21:45:21.246
2310,2110,1973,2024-11-03 21:45:21.355
2639,2146,2278,2024-11-03 21:45:21.357
2469,2082,2089,2024-11-03 21:45:21.359
2130,1681,1919,2024-11-03 21:45:21.361
2427,1960,2071,2024-11-03 21:45:21.362
2481,2135,2454,2024-11-03 21:45:21.363
2440,2069,2132,2024-11-03 21:45:21.415
2111,1834,1867,2024-11-03 21:45:21.420
2394,2098,2094,2024-11-03 21:45:21.421
2728,2182,2377,2024-11-03 21:45:21.424
2799,2266,2287,2024-11-03 21:45:21.536
2223,1874,1936,2024-11-03 21:45:21.538
2453,2076,2060,2024-11-03 21:45:21.539
2560,2006,2280,2024-11-03 21:45:21.541
2481,1906,2036,2024-11-03 21:45:21.541
2107,1856,1871,2024-11-03 21:45:21.543
2513,1793,2106,2024-11-03 21:45:21.544
2578,2142,2332,2024-11-03 21:45:21.545
2745,2097,2387,2024-11-03 21:45:21.545
2035,1785,1899,2024-11-03 21:45:21.595
2395,1876,2066,2024-11-03 21:45:21.718
2516,2574,2247,2024-11-03 21:45:21.720
2444,1895,2189,2024-11-03 21:45:21.722
2174,1715,1871,2024-11-03 21:45:21.723
2355,2017,1889,2024-11-03 21:45:21.725
2605,2497,2438,2024-11-03 21:45:21.727
2654,2036,2228,2024-11-03 21:45:21.728
2222,1787,1887,2024-11-03 21:45:21.729
2339,1808,1888,2024-11-03 21:45:21.731
2560,2133,2518,2024-11-03 21:45:21.733
2574,2329,2470,2024-11-03 21:45:21.895
2163,1743,1872,2024-11-03 21:45:21.896
2458,1984,1964,2024-11-03 21:45:21.898
2560,2376,2313,2024-11-03 21:45:21.899
2811,2001,2231,2024-11-03 21:45:21.900
2149,1730,1888,2024-11-03 21:45:21.902
2300,1883,2170,2024-11-03 21:45:21.903
2509,2120,2563,2024-11-03 21:45:21.904
2670,2015,2382,2024-11-03 21:45:21.906
2107,1718,1936,2024-11-03 21:45:21.906
2263,1853,2002,2024-11-03 21:45:21.907
2482,2324,2454,2024-11-03 21:45:22.016
2628,1861,2152,2024-11-03 21:45:22.075
2142,1641,1845,2024-11-03 21:45:22.077
2337,1891,2117,2024-11-03 21:45:22.079
2462,1965,2469,2024-11-03 21:45:22.080
2628,2198,2408,2024-11-03 21:45:22.081
2154,1840,1962,2024-11-03 21:45:22.083
2211,1918,2000,2024-11-03 21:45:22.084
2665,2343,2306,2024-11-03 21:45:22.088
2575,2101,2285,2024-11-03 21:45:22.089
2346,1992,2058,2024-11-03 21:45:22.195
2353,2035,1946,2024-11-03 21:45:22.196
2560,2206,2453,2024-11-03 21:45:22.197
2655,2321,2423,2024-11-03 21:45:22.256
2233,1719,1909,2024-11-03 21:45:22.257
2205,2000,2100,2024-11-03 21:45:22.258
2573,1860,2486,2024-11-03 21:45:22.260
2580,2219,2656,2024-11-03 21:45:22.262
2192,1791,1964,2024-11-03 21:45:22.263
2159,1835,1978,2024-11-03 21:45:22.266
2683,2173,2459,2024-11-03 21:45:22.375
2534,2033,2287,2024-11-03 21:45:22.376
2079,1778,1858,2024-11-03 21:45:22.377
2289,1841,1934,2024-11-03 21:45:22.378
2622,2139,2342,2024-11-03 21:45:22.380
2677,2433,2653,2024-11-03 21:45:22.381
2208,1815,1978,2024-11-03 21:45:22.434
2221,1680,1918,2024-11-03 21:45:22.436
2500,2445,2382,2024-11-03 21:45:22.437
2575,2248,2613,2024-11-03 21:45:22.438
2447,2070,2221,2024-11-03 21:45:22.556
2242,1972,2046,2024-11-03 21:45:22.558
2688,2191,2506,2024-11-03 21:45:22.560
2501,2175,2327,2024-11-03 21:45:22.562
2342,2005,1969,2024-11-03 21:45:22.565
2134,1769,1848,2024-11-03 21:45:22.569
2671,2045,2101,2024-11-03 21:45:22.570
2495,2185,2506,2024-11-03 21:45:22.571
2492,2102,1961,2024-11-03 21:45:22.615
2160,1809,1865,2024-11-03 21:45:22.617
2461,2064,1971,2024-11-03 21:45:22.619
2462,2053,2445,2024-11-03 21:45:22.735
2544,2009,2176,2024-11-03 21:45:22.736
2155,1758,2063,2024-11-03 21:45:22.738
2736,2209,2116,2024-11-03 21:45:22.739
2605,2417,2478,2024-11-03 21:45:22.740
2595,1988,2252,2024-11-03 21:45:22.741
2161,1823,1885,2024-11-03 21:45:22.742
2315,1962,2027,2024-11-03 21:45:22.742
2560,2560,2540,2024-11-03 21:45:22.743
2628,1838,2173,2024-11-03 21:45:22.744
2160,1776,1841,2024-11-03 21:45:22.914
2543,1933,2206,2024-11-03 21:45:22.916
2628,2057,2574,2024-11-03 21:45:22.917
2343,1968,1988,2024-11-03 21:45:22.918
2272,1729,1813,2024-11-03 21:45:22.919
2369,2006,2144,2024-11-03 21:45:22.921
2821,2273,2547,2024-11-03 21:45:22.922
2436,1944,2186,2024-11-03 21:45:22.923
2144,1741,1772,2024-11-03 21:45:22.924
2540,1966,2098,2024-11-03 21:45:22.924
2457,2207,2463,2024-11-03 21:45:23.096
2470,2053,2227,2024-11-03 21:45:23.101
2239,1685,1889,2024-11-03 21:45:23.104
2368,1941,2149,2024-11-03 21:45:23.107
2642,2276,2552,2024-11-03 21:45:23.111
2342,2025,2084,2024-11-03 21:45:23.112
2196,1695,1895,2024-11-03 21:45:23.114
2576,1878,2086,2024-11-03 21:45:23.117
2422,2175,2534,2024-11-03 21:45:23.118
2581,2075,2013,2024-11-03 21:45:23.119
2127,1697,1765,2024-11-03 21:45:23.219
2520,2062,2119,2024-11-03 21:45:23.222
2607,2056,2540,2024-11-03 21:45:23.224
2526,2095,2021,2024-11-03 21:45:23.275
2153,1745,1927,2024-11-03 21:45:23.277
2432,1916,2081,2024-11-03 21:45:23.278
